2023-04-17 18:45:45.526 [info] Added views:workbench.panel.markers.view in workbench.panel.markers
2023-04-17 18:45:45.526 [info] Added views:workbench.panel.output in workbench.panel.output
2023-04-17 18:45:45.526 [info] Added views:terminal in terminal
2023-04-17 18:45:45.526 [info] Added views:outline in workbench.view.explorer
2023-04-17 18:45:45.526 [info] Added views:workbench.scm in workbench.view.scm
2023-04-17 18:45:45.526 [info] Added views:workbench.view.search in workbench.view.search
2023-04-17 18:45:45.526 [info] Added views:timeline in workbench.view.explorer
2023-04-17 18:45:45.526 [info] Added views:workbench.explorer.emptyView in workbench.view.explorer
2023-04-17 18:45:45.726 [info] Added views:workbench.debug.variablesView,workbench.debug.watchExpressionsView,workbench.debug.callStackView,workbench.debug.breakPointsView in workbench.view.debug
2023-04-17 18:45:46.322 [info] Added views:workbench.panel.repl.view in workbench.panel.repl
2023-04-17 18:45:46.324 [info] Removed views:workbench.debug.breakPointsView,workbench.debug.callStackView,workbench.debug.watchExpressionsView,workbench.debug.variablesView from workbench.view.debug
2023-04-17 18:45:46.325 [info] Added views:workbench.debug.welcome in workbench.view.debug
2023-04-17 18:45:47.721 [info] Added views:workbench.views.extensions.installed,workbench.views.extensions.popular,extensions.recommendedList in workbench.view.extensions
2023-04-17 18:45:47.724 [info] Removed views:workbench.views.extensions.popular from workbench.view.extensions
2023-04-17 18:45:50.655 [info] Removed views:extensions.recommendedList,workbench.views.extensions.installed from workbench.view.extensions
2023-04-17 18:45:50.683 [info] Added views:workbench.views.extensions.marketplace in workbench.view.extensions
2023-04-17 18:48:19.003 [info] Added views:workbench.debug.breakPointsView in workbench.view.debug
2023-04-17 18:48:21.021 [info] Removed views:workbench.debug.welcome from workbench.view.debug
2023-04-17 18:48:21.026 [info] Added views:workbench.debug.variablesView,workbench.debug.watchExpressionsView,workbench.debug.callStackView in workbench.view.debug
2023-04-17 18:48:21.329 [info] Removed views:workbench.debug.callStackView,workbench.debug.watchExpressionsView,workbench.debug.variablesView from workbench.view.debug
2023-04-17 18:48:21.329 [info] Added views:workbench.debug.welcome in workbench.view.debug
2023-04-17 18:49:58.226 [info] Removed views:workbench.debug.welcome from workbench.view.debug
2023-04-17 18:49:58.231 [info] Added views:workbench.debug.variablesView,workbench.debug.watchExpressionsView,workbench.debug.callStackView in workbench.view.debug
2023-04-17 18:49:58.461 [info] Removed views:workbench.debug.callStackView,workbench.debug.watchExpressionsView,workbench.debug.variablesView from workbench.view.debug
2023-04-17 18:49:58.464 [info] Added views:workbench.debug.welcome in workbench.view.debug
2023-04-17 18:50:01.711 [info] Removed views:workbench.debug.welcome from workbench.view.debug
2023-04-17 18:50:01.715 [info] Added views:workbench.debug.variablesView,workbench.debug.watchExpressionsView,workbench.debug.callStackView in workbench.view.debug
2023-04-17 18:50:01.977 [info] Removed views:workbench.debug.callStackView,workbench.debug.watchExpressionsView,workbench.debug.variablesView from workbench.view.debug
2023-04-17 18:50:01.997 [info] Added views:workbench.debug.welcome in workbench.view.debug
2023-04-17 18:51:01.828 [info] Removed views:workbench.debug.welcome from workbench.view.debug
2023-04-17 18:51:01.832 [info] Added views:workbench.debug.variablesView,workbench.debug.watchExpressionsView,workbench.debug.callStackView in workbench.view.debug
2023-04-17 18:51:02.098 [info] Removed views:workbench.debug.callStackView,workbench.debug.watchExpressionsView,workbench.debug.variablesView from workbench.view.debug
2023-04-17 18:51:02.102 [info] Added views:workbench.debug.welcome in workbench.view.debug
2023-04-17 18:55:25.396 [info] Removed views:workbench.debug.welcome from workbench.view.debug
2023-04-17 18:55:25.400 [info] Added views:workbench.debug.variablesView,workbench.debug.watchExpressionsView,workbench.debug.callStackView in workbench.view.debug
2023-04-17 18:55:25.700 [info] Removed views:workbench.debug.callStackView,workbench.debug.watchExpressionsView,workbench.debug.variablesView from workbench.view.debug
2023-04-17 18:55:25.702 [info] Added views:workbench.debug.welcome in workbench.view.debug
2023-04-17 18:55:44.393 [info] Removed views:workbench.debug.welcome from workbench.view.debug
2023-04-17 18:55:44.396 [info] Added views:workbench.debug.variablesView,workbench.debug.watchExpressionsView,workbench.debug.callStackView in workbench.view.debug
2023-04-17 18:55:44.663 [info] Removed views:workbench.debug.callStackView,workbench.debug.watchExpressionsView,workbench.debug.variablesView from workbench.view.debug
2023-04-17 18:55:44.682 [info] Added views:workbench.debug.welcome in workbench.view.debug
